"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"452";"T1371";"1371"
"453";"T1371";"RIVAS-MARTINEZ S. & IZCO J."
"454";"T1371";"10 relev‚s"
"455";"T1371";"IV 1-10"
"456";"T1371";"Corr. & A/D G.Roux 1995"
"457";"T1372";"1372"
"458";"T1372";" 17 relev‚s"
"459";"T1372";" 32 esp‚ces"
"460";"T1373";"1373"
"461";"T1373";" 11 relev‚s"
"462";"T1373";" 31 esp‚ces"
"463";"T1374";"1374"
"464";"T1374";"  4 relev‚s"
"465";"T1374";" 41 esp‚ces"
"466";"T1375";"1375"
"467";"T1375";" 10 relev‚s"
"468";"T1375";" 36 esp‚ces"
"469";"T1376";"1376"
"470";"T1376";" 46 relev‚s"
"471";"T1376";"108 esp‚ces"
"472";"T1377";"1377"
"473";"T1377";" 21 relev‚s"
"474";"T1377";" 92 esp‚ces"
"475";"T1378";"1378"
"476";"T1378";"RIVAS-GODAY"
"477";"T1378";"1964"
"478";"T1378";"  6 relev‚s"
"479";"T1378";" 32 esp‚ces"
"480";"T1379";"1379"
"481";"T1379";"RIVAS-GODAY 1964"
"482";"T1379";" 10 relev‚s"
"483";"T1379";" 87 esp‚ces"
"484";"T1380";"1380"
"485";"T1380";"RIVAS-GODAY 1964"
"486";"T1380";"  5 relev‚s"
"487";"T1380";" 60 esp‚ces"
"488";"T1381";"1381"
"489";"T1381";"RIVAS GODAY 1964"
"490";"T1381";"  4 relev‚s"
"491";"T1381";" 77 esp‚ces"
"492";"T1382";"1382"
"493";"T1382";"RIVAS GODAY 1964"
"494";"T1382";"  4 relev‚s"
"495";"T1382";" 46 esp‚ces"
"496";"T1383";"1383"
"497";"T1383";"RIVAS GODAY 1964"
"498";"T1383";" 11 relev‚s"
"499";"T1383";" 68 esp‚ces"
"500";"T1384";"1384"
"501";"T1384";"RIVAS-GODAY 1964"
"502";"T1384";"  6 relev‚s"
"503";"T1384";" 72 esp‚ces"
"504";"T1385";"1385"
"505";"T1385";"RIVAS GODAY 1964"
"506";"T1385";"  8 relev‚s"
"507";"T1385";" 38 esp‚ces"
"508";"T1386";"1386"
"509";"T1386";"BOLOS & MOLINIER 1970"
"510";"T1386";"  9 relev‚s"
"511";"T1386";"108 esp‚ces"
"512";"T1387";"1387"
"513";"T1387";"BOLOS O. de, MOLINIER R. & MONTSERRAT P."
"514";"T1387";" 1970"
"515";"T1387";"Helianthemion guttati"
"516";"T1387";"Linario-Helianthemetum guttati"
"517";"T1387";"XV 1-11"
"518";"T1387";" 11 relev‚s"
"519";"T1387";"122 esp‚ces"
"520";"T1387";"A/D G.Roux 1999"
"521";"T1388";"1388"
"522";"T1388";"BOLOS O DE. & MOLINIER 1970"
"523";"T1388";"Echio-Galactition"
"524";"T1388";"Galactito-Vulpietum geniculatae"
"525";"T1388";"XXVII 1-12"
"526";"T1388";"12 relev‚s"
"527";"T1388";"Corr. & A/D G.Roux 1995"
"528";"T1389";"1389"
"529";"T1389";"MOLINIER Roger"
"530";"T1389";"1959"
"531";"T1389";"Cap Corse"
"532";"T1389";"Allietum chamaemolyi"
"533";"T1389";"VI 1-21"
"534";"T1389";"G.Roux Corrections et A/D 1994"
"535";"T1390";"1390"
"536";"T1390";"BOLOS O. de & MOLINIER R."
"537";"T1390";"1958"
"538";"T1390";"Thero-Brachypodion"
"539";"T1390";"Andropogonetum hirto-pubescentis"
"540";"T1390";"  1 relev‚s"
"541";"T1390";" 23 esp‚ces"
"542";"T1390";"A/D G.Roux 1999"
"543";"T1391";"1391"
"544";"T1391";"BOLOS O. de & MOLINIER R."
